kingdom,phylum,class,order,family,genus,species,scientificName,locality,stateProvince,decimalLatitude,decimalLongitude,eventDate,day,month,year,collectionCode,identifiedBy,recordedBy
Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,,,Andrenidae,"12 km WNW Artesia Wells, Chaparral Wildlife Management Area",Texas,28.3,-99.40667,3/22/1997 0:00,22,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,,,Andrenidae,"12 km WNW Artesia Wells, Chaparral Wildlife Management Area",Texas,28.3,-99.40667,3/22/1997 0:00,22,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Hymenoptera,Eumenidae,Stenodynerus,,"Stenodynerus Saussure, 1864","12 km WNW Artesia Wells, Chaparral Wildlife Management Area",Texas,28.3,-99.40667,3/22/1997 0:00,22,3,1997,Insect Collection,J. Gusenleitner,
Animalia,Arthropoda,Insecta,Hymenoptera,,,,Hymenoptera,"Chaparral Wildlife Management Area, 12 km WNW Artesia Wells",Texas,28.3,-99.40667,3/22/1997 0:00,22,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Hymenoptera,,,,Hymenoptera,"Chaparral Wildlife Management Area, 12 km WNW Artesia Wells",Texas,28.3,-99.40667,3/22/1997 0:00,22,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Hymenoptera,,,,Hymenoptera,"Chaparral Wildlife Management Area, 12 km WNW Artesia Wells",Texas,28.3,-99.40667,3/22/1997 0:00,22,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Hymenoptera,,,,Hymenoptera,"Chaparral Wildlife Management Area, 12 km WNW Artesia Wells",Texas,28.3,-99.40667,3/22/1997 0:00,22,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Hymenoptera,,,,Hymenoptera,"Chaparral Wildlife Management Area, 12 km WNW Artesia Wells",Texas,28.3,-99.40667,3/22/1997 0:00,22,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Hymenoptera,,,,Hymenoptera,"Chaparral Wildlife Management Area, 12 km WNW Artesia Wells",Texas,28.3,-99.40667,3/22/1997 0:00,22,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Hymenoptera,,,,Hymenoptera,"Chaparral Wildlife Management Area, 12 km WNW Artesia Wells",Texas,28.3,-99.40667,3/22/1997 0:00,22,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Hymenoptera,,,,Hymenoptera,"Chaparral Wildlife Management Area, 12 km WNW Artesia Wells",Texas,28.3,-99.40667,3/22/1997 0:00,22,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Hymenoptera,,,,Hymenoptera,"Chaparral Wildlife Management Area, 12 km WNW Artesia Wells",Texas,28.3,-99.40667,3/22/1997 0:00,22,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Hymenoptera,,,,Hymenoptera,"Chaparral Wildlife Management Area, 12 km WNW Artesia Wells",Texas,28.3,-99.40667,3/22/1997 0:00,22,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Hymenoptera,,,,Hymenoptera,"Chaparral Wildlife Management Area, 12 km WNW Artesia Wells",Texas,28.3,-99.40667,3/22/1997 0:00,22,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Hymenoptera,,,,Hymenoptera,"Chaparral Wildlife Management Area, 12 km WNW Artesia Wells",Texas,28.3,-99.40667,3/22/1997 0:00,22,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Hymenoptera,,,,Hymenoptera,"12 km WNW Artesia Wells, Chaparral Wildlife Management Area",Texas,28.3,-99.40667,3/22/1997 0:00,22,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Hymenoptera,,,,Hymenoptera,"12 km WNW Artesia Wells, Chaparral Wildlife Management Area",Texas,28.3,-99.40667,3/22/1997 0:00,22,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Hymenoptera,,,,Hymenoptera,"12 km WNW Artesia Wells, Chaparral Wildlife Management Area",Texas,28.3,-99.40667,3/22/1997 0:00,22,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Hymenoptera,,,,Hymenoptera,"12 km WNW Artesia Wells, Chaparral Wildlife Management Area",Texas,28.3,-99.40667,3/22/1997 0:00,22,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Hymenoptera,,,,Hymenoptera,"12 km WNW Artesia Wells, Chaparral Wildlife Management Area",Texas,28.3,-99.40667,3/22/1997 0:00,22,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Hymenoptera,,,,Hymenoptera,"12 km WNW Artesia Wells, Chaparral Wildlife Management Area",Texas,28.3,-99.40667,3/22/1997 0:00,22,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Hymenoptera,,,,Hymenoptera,"12 km WNW Artesia Wells, Chaparral Wildlife Management Area",Texas,28.3,-99.40667,3/22/1997 0:00,22,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Hymenoptera,,,,Hymenoptera,"12 km WNW Artesia Wells, Chaparral Wildlife Management Area",Texas,28.3,-99.40667,3/22/1997 0:00,22,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Hymenoptera,,,,Hymenoptera,"12 km WNW Artesia Wells, Chaparral Wildlife Management Area",Texas,28.3,-99.40667,3/22/1997 0:00,22,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Hymenoptera,,,,Hymenoptera,"12 km WNW Artesia Wells, Chaparral Wildlife Management Area",Texas,28.3,-99.40667,3/22/1997 0:00,22,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Hymenoptera,,,,Hymenoptera,"12 km WNW Artesia Wells, Chaparral Wildlife Management Area",Texas,28.3,-99.40667,3/22/1997 0:00,22,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Hymenoptera,,,,Hymenoptera,"12 km WNW Artesia Wells, Chaparral Wildlife Management Area",Texas,28.3,-99.40667,3/22/1997 0:00,22,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Hymenoptera,,,,Hymenoptera,"12 km WNW Artesia Wells, Chaparral Wildlife Management Area",Texas,28.3,-99.40667,3/22/1997 0:00,22,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Hymenoptera,,,,Hymenoptera,"12 km WNW Artesia Wells, Chaparral Wildlife Management Area",Texas,28.3,-99.40667,3/22/1997 0:00,22,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Hymenoptera,,,,Hymenoptera,"12 km WNW Artesia Wells, Chaparral Wildlife Management Area",Texas,28.3,-99.40667,3/22/1997 0:00,22,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Hymenoptera,,,,Hymenoptera,"Chaparral Wildlife Management Area, 12 km WNW Artesia Wells",Texas,28.3,-99.40667,3/23/1997 0:00,23,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Hymenoptera,Pompilidae,,,Pompilidae,"12 km WNW Artesia Wells, Chaparral Wildlife Management Area",Texas,28.3,-99.40667,3/23/1997 0:00,23,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,,,Ichneumonidae,"Chaparral Wildlife Management Area, 12 km WNW Artesia Wells",Texas,28.3,-99.40667,3/22/1997 0:00,22,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,,,Ichneumonidae,"Chaparral Wildlife Management Area, 12 km WNW Artesia Wells",Texas,28.3,-99.40667,3/22/1997 0:00,22,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Andrena,Andrena primulifrons,"Andrena primulifrons Casad, 1896","Chaparral Wildlife Refuge, Chaparral Wildlife Refuge",Texas,28.325,-99.407,3/28/1987 0:00,28,3,1987,Insect Collection,W. E. LaBerge,
Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Andrena,Andrena unicostata,"Andrena unicostata LaBerge, 1971",,Texas,28.3,-99.40667,1/3/1933 0:00,3,1,1933,Insect Collection,,
Animalia,Arthropoda,Insecta,Diptera,Sciomyzidae,,,Sciomyzidae,"12 km WNW Artesia Wells, Chaparral Wildlife Management Area",Texas,28.3,-99.40667,3/22/1997 0:00,22,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,,,Sphingidae,"Chaparral Wildlife Management Area, 12 km WNW Artesia Wells",Texas,28.3,-99.40667,3/23/1997 0:00,23,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,,,Sphingidae,"Chaparral Wildlife Management Area, 12 km WNW Artesia Wells",Texas,28.3,-99.40667,3/23/1997 0:00,23,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,,,Sphingidae,"Chaparral Wildlife Management Area, 12 km WNW Artesia Wells",Texas,28.3,-99.40667,3/23/1997 0:00,23,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,,,Sphingidae,"Chaparral Wildlife Management Area, 12 km WNW Artesia Wells",Texas,28.3,-99.40667,3/23/1997 0:00,23,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Lepidoptera,,,,Lepidoptera,"Chaparral Wildlife Management Area, 12 km WNW Artesia Wells",Texas,28.3,-99.40667,3/22/1997 0:00,22,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Lepidoptera,,,,Lepidoptera,"Chaparral Wildlife Management Area, 12 km WNW Artesia Wells",Texas,28.3,-99.40667,3/22/1997 0:00,22,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Lepidoptera,,,,Lepidoptera,"Chaparral Wildlife Management Area, 12 km WNW Artesia Wells",Texas,28.3,-99.40667,3/22/1997 0:00,22,3,1997,Insect Collection,,
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Metaparia,,"Metaparia Crotch, 1873",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,3/28/1987 0:00,28,3,1987,ENTO,,A. Hook
Animalia,Arthropoda,Insecta,Coleoptera,Melolonthidae,Phyllophaga,Phyllophaga aequalis,"Phyllophaga aequalis (LeConte, 1853)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Dynastidae,Phileurus,Phileurus valgus,"Phileurus valgus (Olivier, 1789)","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Coleoptera,Trogidae,Omorgus,Omorgus texanus,"Omorgus texanus LeConte, 1854",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Trogidae,Omorgus,Omorgus texanus,"Omorgus texanus LeConte, 1854",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Aphodiidae,Martineziana,,"Martineziella Chalumeau, 1986",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Aphodiidae,Martineziana,,"Martineziella Chalumeau, 1986",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Psyrassa,Psyrassa brevicornis,"Psyrassa brevicornis Linsley, 1934",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,9/5/1996 0:00,5,9,1996,ENTO,,R. Kazmaier
Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Styloxus,Styloxus fulleri,Styloxus fulleri fulleri,"Chaparral Wildlife Management Area, Headquarter Pasture",Texas,28.32638732,-99.4119959,12/16/1995 0:00,16,12,1995,ENTO,,R. Kazmailer
Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Aneflomorpha,Aneflomorpha tenuis,"Aneflomorpha tenuis (LeConte, 1854)",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Hymenoptera,Eulophidae,Dasyeulophus,,"Dasyeulophus Schauff & LaSalle, 1993","Chaparral Wildlife Management Area, Pasture 14",Texas,28.32472,-99.40671,9/30/1989 0:00,30,9,1989,ENTO,,J. B. Woolley
Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Typocerus,Typocerus sinuatus,"Typocerus sinuatus (Newman, 1841)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,4/9/1977 0:00,9,4,1977,ENTO,,T. P. Friedlander
Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Methia,Methia necydalea,"Methia necydalea (Fabricius, 1798)",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Methia,Methia necydalea,"Methia necydalea (Fabricius, 1798)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,9/30/1989 0:00,30,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Aneflus,Aneflus prolixus,"Aneflus prolixus insoletus Chemsak & Linsley, 1963",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,8/9/1996 0:00,9,8,1996,ENTO,,R. Kazmailer
Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Vella,Vella fallax,"Vella fallax (Rambur, 1842)",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Vella,Vella fallax,"Vella fallax (Rambur, 1842)",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Vella,Vella fallax,"Vella fallax (Rambur, 1842)",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Vella,Vella fallax,"Vella fallax (Rambur, 1842)",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Vella,Vella fallax,"Vella fallax (Rambur, 1842)",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Vella,Vella fallax,"Vella fallax (Rambur, 1842)",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Vella,Vella fallax,"Vella fallax (Rambur, 1842)",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Vella,Vella fallax,"Vella fallax (Rambur, 1842)",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Vella,Vella fallax,"Vella fallax (Rambur, 1842)",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Vella,Vella fallax,"Vella fallax (Rambur, 1842)",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Vella,Vella fallax,"Vella fallax (Rambur, 1842)",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Vella,Vella fallax,"Vella fallax (Rambur, 1842)",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Vella,Vella fallax,"Vella fallax (Rambur, 1842)",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Vella,Vella fallax,"Vella fallax (Rambur, 1842)",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Vella,Vella fallax,"Vella fallax (Rambur, 1842)",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Neuroptera,Ascalaphidae,Ululodes,Ululodes macleayanus,"Ululodes macleayanus (Guilding, 1823)",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Neuroptera,Ascalaphidae,Ululodes,Ululodes macleayanus,"Ululodes macleayanus (Guilding, 1823)","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Neuroptera,Ascalaphidae,Ululodes,Ululodes macleayanus,"Ululodes macleayanus (Guilding, 1823)","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Neuroptera,Ascalaphidae,Ululodes,Ululodes macleayanus,"Ululodes macleayanus (Guilding, 1823)","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Neuroptera,Ascalaphidae,Ululodes,Ululodes macleayanus,"Ululodes macleayanus (Guilding, 1823)","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Neuroptera,Ascalaphidae,Ululodes,Ululodes macleayanus,"Ululodes macleayanus (Guilding, 1823)","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Neuroptera,Ascalaphidae,Ululodes,Ululodes macleayanus,"Ululodes macleayanus (Guilding, 1823)","Chaparral Wildlife Management Area, Headquarter Pasture",Texas,28.32638732,-99.4119959,10/17/1995 0:00,17,10,1995,ENTO,,R. Kazmailer
Animalia,Arthropoda,Insecta,Neuroptera,Ascalaphidae,Ululodes,Ululodes macleayanus,"Ululodes macleayanus (Guilding, 1823)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,4/20/2000 0:00,20,4,2000,ENTO,,A. Hook; J. Neff
Animalia,Arthropoda,Insecta,Neuroptera,Ascalaphidae,Ululodes,Ululodes macleayanus,"Ululodes macleayanus (Guilding, 1823)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,4/20/2000 0:00,20,4,2000,ENTO,,A. Hook; J. Neff
Animalia,Arthropoda,Insecta,Neuroptera,Ascalaphidae,Ululodes,Ululodes macleayanus,"Ululodes macleayanus (Guilding, 1823)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,4/20/2000 0:00,20,4,2000,ENTO,,A. Hook; J. Neff
Animalia,Arthropoda,Insecta,Neuroptera,Ascalaphidae,Ululodes,Ululodes macleayanus,"Ululodes macleayanus (Guilding, 1823)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,4/20/2000 0:00,20,4,2000,ENTO,,A. Hook; J. Neff
Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Thyanta,Thyanta accerra,"Thyanta custator accerra McAtee, 1919",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/30/1989 0:00,30,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Thyanta,Thyanta accerra,"Thyanta custator accerra McAtee, 1919",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/30/1989 0:00,30,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Thyanta,Thyanta accerra,"Thyanta custator accerra McAtee, 1919",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,3/15/1977 0:00,15,3,1977,ENTO,,T. P. Friedlander
Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Thyanta,,"Thyanta Stål, 1860",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Thyanta,,"Thyanta Stål, 1860",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Thyanta,,"Thyanta Stål, 1860",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Thyanta,,"Thyanta Stål, 1860",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Thyanta,,"Thyanta Stål, 1860",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Thyanta,,"Thyanta Stål, 1860",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Thyanta,,"Thyanta Stål, 1860",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Thyanta,,"Thyanta Stål, 1860",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Thyanta,,"Thyanta Stål, 1860",Chaparral Wildlife Management Area,Texas,28.32472,-99.40671,9/29/1989 0:00,29,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Tepa,Tepa vanduzeei,"Tepa vanduzeei Rider, 1986","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Coleoptera,Aphodiidae,Tetraclipeoides,Tetraclipeoides dentiger,"Tetraclipeoides dentiger (LeConte, 1858)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Aphodiidae,Tetraclipeoides,Tetraclipeoides dentiger,"Tetraclipeoides dentiger (LeConte, 1858)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Aphodiidae,Tetraclipeoides,Tetraclipeoides dentiger,"Tetraclipeoides dentiger (LeConte, 1858)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Coleoptera,Aphodiidae,Tetraclipeoides,Tetraclipeoides dentiger,"Tetraclipeoides dentiger (LeConte, 1858)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,5/15/1994 0:00,15,5,1994,ENTO,,C. S. Wolfe; D. W. Sundberg
Animalia,Arthropoda,Insecta,Neuroptera,Hemerobiidae,Sympherobius,Sympherobius perparvus,"Sympherobius perparvus (McLachlan, 1869)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,9/30/1989 0:00,30,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Neuroptera,Hemerobiidae,Sympherobius,Sympherobius perparvus,"Sympherobius perparvus (McLachlan, 1869)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,9/30/1989 0:00,30,9,1989,ENTO,,J. C. Schaffner
Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Scotoleon,Scotoleon minusculus,"Scotoleon minusculus (Banks, 1899)","10.1 miles NW Artesia Wells, Chaparral Wildlife Management Area",Texas,28.38439534,-99.39002562,6/11/2001 0:00,11,6,2001,ENTO,,J. C. Abbott; Field Entomology Class
Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Scotoleon,Scotoleon carrizonus,"Scotoleon carrizonus (Hagen, 1888)","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Scotoleon,Scotoleon carrizonus,"Scotoleon carrizonus (Hagen, 1888)","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Scotoleon,Scotoleon carrizonus,"Scotoleon carrizonus (Hagen, 1888)","Chaparral Wildlife Management Area, Pasture 10",Texas,28.32638732,-99.4119959,10/10/2000 0:00,10,10,2000,ENTO,,E. G. Riley
Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Scotoleon,Scotoleon carrizonus,"Scotoleon carrizonus (Hagen, 1888)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,4/20/2000 0:00,20,4,2000,ENTO,,A. Hook; J. Neff
Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Scotoleon,Scotoleon carrizonus,"Scotoleon carrizonus (Hagen, 1888)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,4/20/2000 0:00,20,4,2000,ENTO,,A. Hook; J. Neff
Animalia,Arthropoda,Insecta,Neuroptera,Myrmeleontidae,Scotoleon,Scotoleon carrizonus,"Scotoleon carrizonus (Hagen, 1888)",Chaparral Wildlife Management Area,Texas,28.32638732,-99.4119959,4/20/2000 0:00,20,4,2000,ENTO,,A. Hook; J. Neff
